FHIR_RESOURCE, FHIR_ELEMENT_NAME, FHIR_PATH, CAMPFHIR_COLUMN
RequestGroup, Value, RequestGroup.Action.TimingAge.Value, RqstGrp_Actn_TmgAge_Vl
RequestGroup, TimingDateTimeType, RequestGroup.Action.TimingDateTimeType, RqstGrp_Actn_TmgDtTimeTyp
RequestGroup, Code, RequestGroup.Action.TimingDuration.Code, RqstGrp_Actn_TmgDuration_Cd
RequestGroup, Comparator, RequestGroup.Action.TimingDuration.Comparator, RqstGrp_Actn_TmgDuration_Cmprtr
RequestGroup, System, RequestGroup.Action.TimingDuration.System, RqstGrp_Actn_TmgDuration_Sys
RequestGroup, Unit, RequestGroup.Action.TimingDuration.Unit, RqstGrp_Actn_TmgDuration_Unt
RequestGroup, Value, RequestGroup.Action.TimingDuration.Value, RqstGrp_Actn_TmgDuration_Vl
RequestGroup, End, RequestGroup.Action.TimingPeriod.End, RqstGrp_Actn_TmgPrd_End
RequestGroup, Start, RequestGroup.Action.TimingPeriod.Start, RqstGrp_Actn_TmgPrd_Strt
RequestGroup, Code, RequestGroup.Action.TimingRange.High.Code, RqstGrp_Actn_TmgRng_Hi_Cd
RequestGroup, Comparator, RequestGroup.Action.TimingRange.High.Comparator, RqstGrp_Actn_TmgRng_Hi_Cmprtr
RequestGroup, System, RequestGroup.Action.TimingRange.High.System, RqstGrp_Actn_TmgRng_Hi_Sys
RequestGroup, Unit, RequestGroup.Action.TimingRange.High.Unit, RqstGrp_Actn_TmgRng_Hi_Unt
RequestGroup, Value, RequestGroup.Action.TimingRange.High.Value, RqstGrp_Actn_TmgRng_Hi_Vl
RequestGroup, Code, RequestGroup.Action.TimingRange.Low.Code, RqstGrp_Actn_TmgRng_Lw_Cd
RequestGroup, Comparator, RequestGroup.Action.TimingRange.Low.Comparator, RqstGrp_Actn_TmgRng_Lw_Cmprtr
RequestGroup, System, RequestGroup.Action.TimingRange.Low.System, RqstGrp_Actn_TmgRng_Lw_Sys
RequestGroup, Unit, RequestGroup.Action.TimingRange.Low.Unit, RqstGrp_Actn_TmgRng_Lw_Unt
RequestGroup, Value, RequestGroup.Action.TimingRange.Low.Value, RqstGrp_Actn_TmgRng_Lw_Vl
RequestGroup, Code, RequestGroup.Action.TimingTiming.Code.Coding.Code, RqstGrp_Actn_TmgTmg_Cd_Cdg_Cd
RequestGroup, Display, RequestGroup.Action.TimingTiming.Code.Coding.Display, RqstGrp_Actn_TmgTmg_Cd_Cdg_Dsply
RequestGroup, System, RequestGroup.Action.TimingTiming.Code.Coding.System, RqstGrp_Actn_TmgTmg_Cd_Cdg_Sys
RequestGroup, UserSelected, RequestGroup.Action.TimingTiming.Code.Coding.UserSelected, RqstGrp_Actn_TmgTmg_Cd_Cdg_UsrSltd
RequestGroup, Version, RequestGroup.Action.TimingTiming.Code.Coding.Version, RqstGrp_Actn_TmgTmg_Cd_Cdg_Vrsn
RequestGroup, Text, RequestGroup.Action.TimingTiming.Code.Text, RqstGrp_Actn_TmgTmg_Cd_Txt
RequestGroup, Event, RequestGroup.Action.TimingTiming.Event, RqstGrp_Actn_TmgTmg_Evnt
RequestGroup, Code, RequestGroup.Action.TimingTiming.Repeat.BoundsDuration.Code, RqstGrp_Actn_TmgTmg_Rpt_BndsDuration_Cd
RequestGroup, Comparator, RequestGroup.Action.TimingTiming.Repeat.BoundsDuration.Comparator, RqstGrp_Actn_TmgTmg_Rpt_BndsDuration_Cmprtr
RequestGroup, System, RequestGroup.Action.TimingTiming.Repeat.BoundsDuration.System, RqstGrp_Actn_TmgTmg_Rpt_BndsDuration_Sys
RequestGroup, Unit, RequestGroup.Action.TimingTiming.Repeat.BoundsDuration.Unit, RqstGrp_Actn_TmgTmg_Rpt_BndsDuration_Unt
RequestGroup, Value, RequestGroup.Action.TimingTiming.Repeat.BoundsDuration.Value, RqstGrp_Actn_TmgTmg_Rpt_BndsDuration_Vl
RequestGroup, End, RequestGroup.Action.TimingTiming.Repeat.BoundsPeriod.End, RqstGrp_Actn_TmgTmg_Rpt_BndsPrd_End
RequestGroup, Start, RequestGroup.Action.TimingTiming.Repeat.BoundsPeriod.Start, RqstGrp_Actn_TmgTmg_Rpt_BndsPrd_Strt
RequestGroup, Code, RequestGroup.Action.TimingTiming.Repeat.BoundsRange.High.Code, RqstGrp_Actn_TmgTmg_Rpt_BndsRng_Hi_Cd
RequestGroup, Comparator, RequestGroup.Action.TimingTiming.Repeat.BoundsRange.High.Comparator, RqstGrp_Actn_TmgTmg_Rpt_BndsRng_Hi_Cmprtr
RequestGroup, System, RequestGroup.Action.TimingTiming.Repeat.BoundsRange.High.System, RqstGrp_Actn_TmgTmg_Rpt_BndsRng_Hi_Sys
RequestGroup, Unit, RequestGroup.Action.TimingTiming.Repeat.BoundsRange.High.Unit, RqstGrp_Actn_TmgTmg_Rpt_BndsRng_Hi_Unt
RequestGroup, Value, RequestGroup.Action.TimingTiming.Repeat.BoundsRange.High.Value, RqstGrp_Actn_TmgTmg_Rpt_BndsRng_Hi_Vl
RequestGroup, Code, RequestGroup.Action.TimingTiming.Repeat.BoundsRange.Low.Code, RqstGrp_Actn_TmgTmg_Rpt_BndsRng_Lw_Cd
RequestGroup, Comparator, RequestGroup.Action.TimingTiming.Repeat.BoundsRange.Low.Comparator, RqstGrp_Actn_TmgTmg_Rpt_BndsRng_Lw_Cmprtr
RequestGroup, System, RequestGroup.Action.TimingTiming.Repeat.BoundsRange.Low.System, RqstGrp_Actn_TmgTmg_Rpt_BndsRng_Lw_Sys
RequestGroup, Unit, RequestGroup.Action.TimingTiming.Repeat.BoundsRange.Low.Unit, RqstGrp_Actn_TmgTmg_Rpt_BndsRng_Lw_Unt
RequestGroup, Value, RequestGroup.Action.TimingTiming.Repeat.BoundsRange.Low.Value, RqstGrp_Actn_TmgTmg_Rpt_BndsRng_Lw_Vl
RequestGroup, Count, RequestGroup.Action.TimingTiming.Repeat.Count, RqstGrp_Actn_TmgTmg_Rpt_Cnt
RequestGroup, CountMax, RequestGroup.Action.TimingTiming.Repeat.CountMax, RqstGrp_Actn_TmgTmg_Rpt_CntMx
RequestGroup, Duration, RequestGroup.Action.TimingTiming.Repeat.Duration, RqstGrp_Actn_TmgTmg_Rpt_Duration
RequestGroup, DurationMax, RequestGroup.Action.TimingTiming.Repeat.DurationMax, RqstGrp_Actn_TmgTmg_Rpt_DurationMx
RequestGroup, DurationUnit, RequestGroup.Action.TimingTiming.Repeat.DurationUnit, RqstGrp_Actn_TmgTmg_Rpt_DurationUnt
RequestGroup, Frequency, RequestGroup.Action.TimingTiming.Repeat.Frequency, RqstGrp_Actn_TmgTmg_Rpt_Frqncy
RequestGroup, FrequencyMax, RequestGroup.Action.TimingTiming.Repeat.FrequencyMax, RqstGrp_Actn_TmgTmg_Rpt_FrqncyMx
RequestGroup, Offset, RequestGroup.Action.TimingTiming.Repeat.Offset, RqstGrp_Actn_TmgTmg_Rpt_Off
RequestGroup, Period, RequestGroup.Action.TimingTiming.Repeat.Period, RqstGrp_Actn_TmgTmg_Rpt_Prd
RequestGroup, PeriodMax, RequestGroup.Action.TimingTiming.Repeat.PeriodMax, RqstGrp_Actn_TmgTmg_Rpt_PrdMx
RequestGroup, PeriodUnit, RequestGroup.Action.TimingTiming.Repeat.PeriodUnit, RqstGrp_Actn_TmgTmg_Rpt_PrdUnt
RequestGroup, TimeOfDay, RequestGroup.Action.TimingTiming.Repeat.TimeOfDay, RqstGrp_Actn_TmgTmg_Rpt_TimeOfDay
RequestGroup, Title, RequestGroup.Action.Title, RqstGrp_Actn_Ttl
RequestGroup, Code, RequestGroup.Action.Type.Coding.Code, RqstGrp_Actn_Typ_Cdg_Cd
RequestGroup, Display, RequestGroup.Action.Type.Coding.Display, RqstGrp_Actn_Typ_Cdg_Dsply
RequestGroup, System, RequestGroup.Action.Type.Coding.System, RqstGrp_Actn_Typ_Cdg_Sys
RequestGroup, UserSelected, RequestGroup.Action.Type.Coding.UserSelected, RqstGrp_Actn_Typ_Cdg_UsrSltd
RequestGroup, Version, RequestGroup.Action.Type.Coding.Version, RqstGrp_Actn_Typ_Cdg_Vrsn
RequestGroup, Text, RequestGroup.Action.Type.Text, RqstGrp_Actn_Typ_Txt
RequestGroup, Author, RequestGroup.Author, RqstGrp_Athr
RequestGroup, AuthoredOn, RequestGroup.AuthoredOn, RqstGrp_AthredOn
RequestGroup, BasedOn, RequestGroup.BasedOn, RqstGrp_BasedOn
RequestGroup, Code, RequestGroup.Code.Coding.Code, RqstGrp_Cd_Cdg_Cd
RequestGroup, Display, RequestGroup.Code.Coding.Display, RqstGrp_Cd_Cdg_Dsply
RequestGroup, System, RequestGroup.Code.Coding.System, RqstGrp_Cd_Cdg_Sys
RequestGroup, UserSelected, RequestGroup.Code.Coding.UserSelected, RqstGrp_Cd_Cdg_UsrSltd
RequestGroup, Version, RequestGroup.Code.Coding.Version, RqstGrp_Cd_Cdg_Vrsn
RequestGroup, Text, RequestGroup.Code.Text, RqstGrp_Cd_Txt
RequestGroup, Encounter, RequestGroup.Encounter, RqstGrp_Enc
RequestGroup, Assigner, RequestGroup.GroupIdentifier.Assigner, RqstGrp_GrpId_Assigner
RequestGroup, End, RequestGroup.GroupIdentifier.Period.End, RqstGrp_GrpId_Prd_End
RequestGroup, Start, RequestGroup.GroupIdentifier.Period.Start, RqstGrp_GrpId_Prd_Strt
RequestGroup, System, RequestGroup.GroupIdentifier.System, RqstGrp_GrpId_Sys
RequestGroup, Code, RequestGroup.GroupIdentifier.Type.Coding.Code, RqstGrp_GrpId_Typ_Cdg_Cd
RequestGroup, Display, RequestGroup.GroupIdentifier.Type.Coding.Display, RqstGrp_GrpId_Typ_Cdg_Dsply
RequestGroup, System, RequestGroup.GroupIdentifier.Type.Coding.System, RqstGrp_GrpId_Typ_Cdg_Sys
RequestGroup, UserSelected, RequestGroup.GroupIdentifier.Type.Coding.UserSelected, RqstGrp_GrpId_Typ_Cdg_UsrSltd
RequestGroup, Version, RequestGroup.GroupIdentifier.Type.Coding.Version, RqstGrp_GrpId_Typ_Cdg_Vrsn
RequestGroup, Text, RequestGroup.GroupIdentifier.Type.Text, RqstGrp_GrpId_Typ_Txt
RequestGroup, Use, RequestGroup.GroupIdentifier.Use, RqstGrp_GrpId_Use
RequestGroup, Value, RequestGroup.GroupIdentifier.Value, RqstGrp_GrpId_Vl
RequestGroup, Assigner, RequestGroup.Identifier.Assigner, RqstGrp_Id_Assigner
RequestGroup, End, RequestGroup.Identifier.Period.End, RqstGrp_Id_Prd_End
RequestGroup, Start, RequestGroup.Identifier.Period.Start, RqstGrp_Id_Prd_Strt
RequestGroup, System, RequestGroup.Identifier.System, RqstGrp_Id_Sys
RequestGroup, Code, RequestGroup.Identifier.Type.Coding.Code, RqstGrp_Id_Typ_Cdg_Cd
RequestGroup, Display, RequestGroup.Identifier.Type.Coding.Display, RqstGrp_Id_Typ_Cdg_Dsply
RequestGroup, System, RequestGroup.Identifier.Type.Coding.System, RqstGrp_Id_Typ_Cdg_Sys
RequestGroup, UserSelected, RequestGroup.Identifier.Type.Coding.UserSelected, RqstGrp_Id_Typ_Cdg_UsrSltd
RequestGroup, Version, RequestGroup.Identifier.Type.Coding.Version, RqstGrp_Id_Typ_Cdg_Vrsn
RequestGroup, Text, RequestGroup.Identifier.Type.Text, RqstGrp_Id_Typ_Txt
RequestGroup, Use, RequestGroup.Identifier.Use, RqstGrp_Id_Use
RequestGroup, Value, RequestGroup.Identifier.Value, RqstGrp_Id_Vl
RequestGroup, InstantiatesCanonical, RequestGroup.InstantiatesCanonical, RqstGrp_InstantiatesCanonical
RequestGroup, InstantiatesUri, RequestGroup.InstantiatesUri, RqstGrp_InstantiatesUri
RequestGroup, Intent, RequestGroup.Intent, RqstGrp_Intent
RequestGroup, AuthorReference, RequestGroup.Note.AuthorReference, RqstGrp_Nt_AthrRfrnc
RequestGroup, AuthorStringType, RequestGroup.Note.AuthorStringType, RqstGrp_Nt_AthrStrgTyp
RequestGroup, Text, RequestGroup.Note.Text, RqstGrp_Nt_Txt
RequestGroup, Time, RequestGroup.Note.Time, RqstGrp_Nt_Time
RequestGroup, Priority, RequestGroup.Priority, RqstGrp_Priority
RequestGroup, Code, RequestGroup.ReasonCode.Coding.Code, RqstGrp_RsnCd_Cdg_Cd
RequestGroup, Display, RequestGroup.ReasonCode.Coding.Display, RqstGrp_RsnCd_Cdg_Dsply
RequestGroup, System, RequestGroup.ReasonCode.Coding.System, RqstGrp_RsnCd_Cdg_Sys
RequestGroup, UserSelected, RequestGroup.ReasonCode.Coding.UserSelected, RqstGrp_RsnCd_Cdg_UsrSltd
RequestGroup, Version, RequestGroup.ReasonCode.Coding.Version, RqstGrp_RsnCd_Cdg_Vrsn
RequestGroup, Text, RequestGroup.ReasonCode.Text, RqstGrp_RsnCd_Txt
RequestGroup, ReasonReference, RequestGroup.ReasonReference, RqstGrp_RsnRfrnc
RequestGroup, Replaces, RequestGroup.Replaces, RqstGrp_Replaces
RequestGroup, Status, RequestGroup.Status, RqstGrp_Sts
RequestGroup, Subject, RequestGroup.Subject, RqstGrp_Sbjct
ResearchDefinition, ApprovalDate, ResearchDefinition.ApprovalDate, RsrchDfn_ApprovalDt
ResearchDefinition, Name, ResearchDefinition.Author.Name, RsrchDfn_Athr_Nm
ResearchDefinition, End, ResearchDefinition.Author.Telecom.Period.End, RsrchDfn_Athr_Tlcm_Prd_End
ResearchDefinition, Start, ResearchDefinition.Author.Telecom.Period.Start, RsrchDfn_Athr_Tlcm_Prd_Strt
ResearchDefinition, Rank, ResearchDefinition.Author.Telecom.Rank, RsrchDfn_Athr_Tlcm_Rnk
ResearchDefinition, System, ResearchDefinition.Author.Telecom.System, RsrchDfn_Athr_Tlcm_Sys
ResearchDefinition, Use, ResearchDefinition.Author.Telecom.Use, RsrchDfn_Athr_Tlcm_Use
ResearchDefinition, Value, ResearchDefinition.Author.Telecom.Value, RsrchDfn_Athr_Tlcm_Vl
ResearchDefinition, Comment, ResearchDefinition.Comment, RsrchDfn_Comment
ResearchDefinition, Name, ResearchDefinition.Contact.Name, RsrchDfn_Cntct_Nm
ResearchDefinition, End, ResearchDefinition.Contact.Telecom.Period.End, RsrchDfn_Cntct_Tlcm_Prd_End
ResearchDefinition, Start, ResearchDefinition.Contact.Telecom.Period.Start, RsrchDfn_Cntct_Tlcm_Prd_Strt
ResearchDefinition, Rank, ResearchDefinition.Contact.Telecom.Rank, RsrchDfn_Cntct_Tlcm_Rnk
ResearchDefinition, System, ResearchDefinition.Contact.Telecom.System, RsrchDfn_Cntct_Tlcm_Sys
ResearchDefinition, Use, ResearchDefinition.Contact.Telecom.Use, RsrchDfn_Cntct_Tlcm_Use
ResearchDefinition, Value, ResearchDefinition.Contact.Telecom.Value, RsrchDfn_Cntct_Tlcm_Vl
ResearchDefinition, Copyright, ResearchDefinition.Copyright, RsrchDfn_Copyright
ResearchDefinition, Date, ResearchDefinition.Date, RsrchDfn_Dt
ResearchDefinition, Description, ResearchDefinition.Description, RsrchDfn_Dscrptn
ResearchDefinition, Name, ResearchDefinition.Editor.Name, RsrchDfn_Editor_Nm
ResearchDefinition, End, ResearchDefinition.Editor.Telecom.Period.End, RsrchDfn_Editor_Tlcm_Prd_End
ResearchDefinition, Start, ResearchDefinition.Editor.Telecom.Period.Start, RsrchDfn_Editor_Tlcm_Prd_Strt
ResearchDefinition, Rank, ResearchDefinition.Editor.Telecom.Rank, RsrchDfn_Editor_Tlcm_Rnk
ResearchDefinition, System, ResearchDefinition.Editor.Telecom.System, RsrchDfn_Editor_Tlcm_Sys
ResearchDefinition, Use, ResearchDefinition.Editor.Telecom.Use, RsrchDfn_Editor_Tlcm_Use
ResearchDefinition, Value, ResearchDefinition.Editor.Telecom.Value, RsrchDfn_Editor_Tlcm_Vl
ResearchDefinition, End, ResearchDefinition.EffectivePeriod.End, RsrchDfn_EfctivePrd_End
ResearchDefinition, Start, ResearchDefinition.EffectivePeriod.Start, RsrchDfn_EfctivePrd_Strt
ResearchDefinition, Name, ResearchDefinition.Endorser.Name, RsrchDfn_Endsr_Nm
ResearchDefinition, End, ResearchDefinition.Endorser.Telecom.Period.End, RsrchDfn_Endsr_Tlcm_Prd_End
ResearchDefinition, Start, ResearchDefinition.Endorser.Telecom.Period.Start, RsrchDfn_Endsr_Tlcm_Prd_Strt
ResearchDefinition, Rank, ResearchDefinition.Endorser.Telecom.Rank, RsrchDfn_Endsr_Tlcm_Rnk
ResearchDefinition, System, ResearchDefinition.Endorser.Telecom.System, RsrchDfn_Endsr_Tlcm_Sys
ResearchDefinition, Use, ResearchDefinition.Endorser.Telecom.Use, RsrchDfn_Endsr_Tlcm_Use
ResearchDefinition, Value, ResearchDefinition.Endorser.Telecom.Value, RsrchDfn_Endsr_Tlcm_Vl
ResearchDefinition, Experimental, ResearchDefinition.Experimental, RsrchDfn_Exprmtl
ResearchDefinition, Exposure, ResearchDefinition.Exposure, RsrchDfn_Exposure
ResearchDefinition, ExposureAlternative, ResearchDefinition.ExposureAlternative, RsrchDfn_ExposureAlternative
ResearchDefinition, Assigner, ResearchDefinition.Identifier.Assigner, RsrchDfn_Id_Assigner
ResearchDefinition, End, ResearchDefinition.Identifier.Period.End, RsrchDfn_Id_Prd_End
ResearchDefinition, Start, ResearchDefinition.Identifier.Period.Start, RsrchDfn_Id_Prd_Strt
ResearchDefinition, System, ResearchDefinition.Identifier.System, RsrchDfn_Id_Sys
ResearchDefinition, Code, ResearchDefinition.Identifier.Type.Coding.Code, RsrchDfn_Id_Typ_Cdg_Cd
ResearchDefinition, Display, ResearchDefinition.Identifier.Type.Coding.Display, RsrchDfn_Id_Typ_Cdg_Dsply
ResearchDefinition, System, ResearchDefinition.Identifier.Type.Coding.System, RsrchDfn_Id_Typ_Cdg_Sys
ResearchDefinition, UserSelected, ResearchDefinition.Identifier.Type.Coding.UserSelected, RsrchDfn_Id_Typ_Cdg_UsrSltd
ResearchDefinition, Version, ResearchDefinition.Identifier.Type.Coding.Version, RsrchDfn_Id_Typ_Cdg_Vrsn
ResearchDefinition, Text, ResearchDefinition.Identifier.Type.Text, RsrchDfn_Id_Typ_Txt
ResearchDefinition, Use, ResearchDefinition.Identifier.Use, RsrchDfn_Id_Use
ResearchDefinition, Value, ResearchDefinition.Identifier.Value, RsrchDfn_Id_Vl
ResearchDefinition, Code, ResearchDefinition.Jurisdiction.Coding.Code, RsrchDfn_Jrsdctn_Cdg_Cd
ResearchDefinition, Display, ResearchDefinition.Jurisdiction.Coding.Display, RsrchDfn_Jrsdctn_Cdg_Dsply
ResearchDefinition, System, ResearchDefinition.Jurisdiction.Coding.System, RsrchDfn_Jrsdctn_Cdg_Sys
ResearchDefinition, UserSelected, ResearchDefinition.Jurisdiction.Coding.UserSelected, RsrchDfn_Jrsdctn_Cdg_UsrSltd
ResearchDefinition, Version, ResearchDefinition.Jurisdiction.Coding.Version, RsrchDfn_Jrsdctn_Cdg_Vrsn
ResearchDefinition, Text, ResearchDefinition.Jurisdiction.Text, RsrchDfn_Jrsdctn_Txt
ResearchDefinition, LastReviewDate, ResearchDefinition.LastReviewDate, RsrchDfn_LastReviewDt
ResearchDefinition, Library, ResearchDefinition.Library, RsrchDfn_Library
ResearchDefinition, Name, ResearchDefinition.Name, RsrchDfn_Nm
ResearchDefinition, Outcome, ResearchDefinition.Outcome, RsrchDfn_Outcome
ResearchDefinition, Population, ResearchDefinition.Population, RsrchDfn_Popln
ResearchDefinition, Publisher, ResearchDefinition.Publisher, RsrchDfn_Pblshr
ResearchDefinition, Purpose, ResearchDefinition.Purpose, RsrchDfn_Prpse
ResearchDefinition, Citation, ResearchDefinition.RelatedArtifact.Citation, RsrchDfn_RltedArtfct_Citation
ResearchDefinition, Display, ResearchDefinition.RelatedArtifact.Display, RsrchDfn_RltedArtfct_Dsply
ResearchDefinition, ContentType, ResearchDefinition.RelatedArtifact.Document.ContentType, RsrchDfn_RltedArtfct_Doc_CntntTyp
ResearchDefinition, Creation, ResearchDefinition.RelatedArtifact.Document.Creation, RsrchDfn_RltedArtfct_Doc_Creation
ResearchDefinition, Data, ResearchDefinition.RelatedArtifact.Document.Data, RsrchDfn_RltedArtfct_Doc_Data
ResearchDefinition, Hash, ResearchDefinition.RelatedArtifact.Document.Hash, RsrchDfn_RltedArtfct_Doc_Hash
ResearchDefinition, Language, ResearchDefinition.RelatedArtifact.Document.Language, RsrchDfn_RltedArtfct_Doc_Lnguage
ResearchDefinition, Size, ResearchDefinition.RelatedArtifact.Document.Size, RsrchDfn_RltedArtfct_Doc_Sz
ResearchDefinition, Title, ResearchDefinition.RelatedArtifact.Document.Title, RsrchDfn_RltedArtfct_Doc_Ttl
ResearchDefinition, Url, ResearchDefinition.RelatedArtifact.Document.Url, RsrchDfn_RltedArtfct_Doc_Url
ResearchDefinition, Label, ResearchDefinition.RelatedArtifact.Label, RsrchDfn_RltedArtfct_Lbl
ResearchDefinition, Resource, ResearchDefinition.RelatedArtifact.Resource, RsrchDfn_RltedArtfct_Rsrc
ResearchDefinition, Type, ResearchDefinition.RelatedArtifact.Type, RsrchDfn_RltedArtfct_Typ
ResearchDefinition, Url, ResearchDefinition.RelatedArtifact.Url, RsrchDfn_RltedArtfct_Url
ResearchDefinition, Name, ResearchDefinition.Reviewer.Name, RsrchDfn_Rviewr_Nm
ResearchDefinition, End, ResearchDefinition.Reviewer.Telecom.Period.End, RsrchDfn_Rviewr_Tlcm_Prd_End
ResearchDefinition, Start, ResearchDefinition.Reviewer.Telecom.Period.Start, RsrchDfn_Rviewr_Tlcm_Prd_Strt
ResearchDefinition, Rank, ResearchDefinition.Reviewer.Telecom.Rank, RsrchDfn_Rviewr_Tlcm_Rnk
ResearchDefinition, System, ResearchDefinition.Reviewer.Telecom.System, RsrchDfn_Rviewr_Tlcm_Sys
ResearchDefinition, Use, ResearchDefinition.Reviewer.Telecom.Use, RsrchDfn_Rviewr_Tlcm_Use
ResearchDefinition, Value, ResearchDefinition.Reviewer.Telecom.Value, RsrchDfn_Rviewr_Tlcm_Vl
ResearchDefinition, ShortTitle, ResearchDefinition.ShortTitle, RsrchDfn_ShortTtl
ResearchDefinition, Status, ResearchDefinition.Status, RsrchDfn_Sts
ResearchDefinition, Code, ResearchDefinition.SubjectCodeableConcept.Coding.Code, RsrchDfn_SbjctCdbleCncpt_Cdg_Cd
ResearchDefinition, Display, ResearchDefinition.SubjectCodeableConcept.Coding.Display, RsrchDfn_SbjctCdbleCncpt_Cdg_Dsply
ResearchDefinition, System, ResearchDefinition.SubjectCodeableConcept.Coding.System, RsrchDfn_SbjctCdbleCncpt_Cdg_Sys
ResearchDefinition, UserSelected, ResearchDefinition.SubjectCodeableConcept.Coding.UserSelected, RsrchDfn_SbjctCdbleCncpt_Cdg_UsrSltd
ResearchDefinition, Version, ResearchDefinition.SubjectCodeableConcept.Coding.Version, RsrchDfn_SbjctCdbleCncpt_Cdg_Vrsn
ResearchDefinition, Text, ResearchDefinition.SubjectCodeableConcept.Text, RsrchDfn_SbjctCdbleCncpt_Txt
ResearchDefinition, SubjectReference, ResearchDefinition.SubjectReference, RsrchDfn_SbjctRfrnc
ResearchDefinition, Subtitle, ResearchDefinition.Subtitle, RsrchDfn_Subtitle
ResearchDefinition, Title, ResearchDefinition.Title, RsrchDfn_Ttl
ResearchDefinition, Code, ResearchDefinition.Topic.Coding.Code, RsrchDfn_Topic_Cdg_Cd
ResearchDefinition, Display, ResearchDefinition.Topic.Coding.Display, RsrchDfn_Topic_Cdg_Dsply
ResearchDefinition, System, ResearchDefinition.Topic.Coding.System, RsrchDfn_Topic_Cdg_Sys
ResearchDefinition, UserSelected, ResearchDefinition.Topic.Coding.UserSelected, RsrchDfn_Topic_Cdg_UsrSltd
ResearchDefinition, Version, ResearchDefinition.Topic.Coding.Version, RsrchDfn_Topic_Cdg_Vrsn
ResearchDefinition, Text, ResearchDefinition.Topic.Text, RsrchDfn_Topic_Txt
ResearchDefinition, Url, ResearchDefinition.Url, RsrchDfn_Url
ResearchDefinition, Usage, ResearchDefinition.Usage, RsrchDfn_Usg
ResearchDefinition, Code, ResearchDefinition.UseContext.Code.Code, RsrchDfn_UseCntxt_Cd_Cd
ResearchDefinition, Display, ResearchDefinition.UseContext.Code.Display, RsrchDfn_UseCntxt_Cd_Dsply
ResearchDefinition, System, ResearchDefinition.UseContext.Code.System, RsrchDfn_UseCntxt_Cd_Sys
ResearchDefinition, UserSelected, ResearchDefinition.UseContext.Code.UserSelected, RsrchDfn_UseCntxt_Cd_UsrSltd
ResearchDefinition, Version, ResearchDefinition.UseContext.Code.Version, RsrchDfn_UseCntxt_Cd_Vrsn
ResearchDefinition, Code, ResearchDefinition.UseContext.ValueCodeableConcept.Coding.Code, RsrchDfn_UseCntxt_VlCdbleCncpt_Cdg_Cd
ResearchDefinition, Display, ResearchDefinition.UseContext.ValueCodeableConcept.Coding.Display, RsrchDfn_UseCntxt_VlCdbleCncpt_Cdg_Dsply
ResearchDefinition, System, ResearchDefinition.UseContext.ValueCodeableConcept.Coding.System, RsrchDfn_UseCntxt_VlCdbleCncpt_Cdg_Sys
ResearchDefinition, UserSelected, ResearchDefinition.UseContext.ValueCodeableConcept.Coding.UserSelected, RsrchDfn_UseCntxt_VlCdbleCncpt_Cdg_UsrSltd
ResearchDefinition, Version, ResearchDefinition.UseContext.ValueCodeableConcept.Coding.Version, RsrchDfn_UseCntxt_VlCdbleCncpt_Cdg_Vrsn
ResearchDefinition, Text, ResearchDefinition.UseContext.ValueCodeableConcept.Text, RsrchDfn_UseCntxt_VlCdbleCncpt_Txt
ResearchDefinition, Code, ResearchDefinition.UseContext.ValueQuantity.Code, RsrchDfn_UseCntxt_VlQnty_Cd
ResearchDefinition, Comparator, ResearchDefinition.UseContext.ValueQuantity.Comparator, RsrchDfn_UseCntxt_VlQnty_Cmprtr
ResearchDefinition, System, ResearchDefinition.UseContext.ValueQuantity.System, RsrchDfn_UseCntxt_VlQnty_Sys
ResearchDefinition, Unit, ResearchDefinition.UseContext.ValueQuantity.Unit, RsrchDfn_UseCntxt_VlQnty_Unt
ResearchDefinition, Value, ResearchDefinition.UseContext.ValueQuantity.Value, RsrchDfn_UseCntxt_VlQnty_Vl
ResearchDefinition, Code, ResearchDefinition.UseContext.ValueRange.High.Code, RsrchDfn_UseCntxt_VlRng_Hi_Cd
ResearchDefinition, Comparator, ResearchDefinition.UseContext.ValueRange.High.Comparator, RsrchDfn_UseCntxt_VlRng_Hi_Cmprtr
ResearchDefinition, System, ResearchDefinition.UseContext.ValueRange.High.System, RsrchDfn_UseCntxt_VlRng_Hi_Sys
ResearchDefinition, Unit, ResearchDefinition.UseContext.ValueRange.High.Unit, RsrchDfn_UseCntxt_VlRng_Hi_Unt
ResearchDefinition, Value, ResearchDefinition.UseContext.ValueRange.High.Value, RsrchDfn_UseCntxt_VlRng_Hi_Vl
ResearchDefinition, Code, ResearchDefinition.UseContext.ValueRange.Low.Code, RsrchDfn_UseCntxt_VlRng_Lw_Cd
ResearchDefinition, Comparator, ResearchDefinition.UseContext.ValueRange.Low.Comparator, RsrchDfn_UseCntxt_VlRng_Lw_Cmprtr
ResearchDefinition, System, ResearchDefinition.UseContext.ValueRange.Low.System, RsrchDfn_UseCntxt_VlRng_Lw_Sys
ResearchDefinition, Unit, ResearchDefinition.UseContext.ValueRange.Low.Unit, RsrchDfn_UseCntxt_VlRng_Lw_Unt
ResearchDefinition, Value, ResearchDefinition.UseContext.ValueRange.Low.Value, RsrchDfn_UseCntxt_VlRng_Lw_Vl
ResearchDefinition, ValueReference, ResearchDefinition.UseContext.ValueReference, RsrchDfn_UseCntxt_VlRfrnc
ResearchDefinition, Version, ResearchDefinition.Version, RsrchDfn_Vrsn
